exemplar_code,simulation_cal_year,year,N_A_match,N_B_match,S_A_match,S_B_match,num_epis,epidID,strain,timestep,month,day,sus,trans,infected,reporting,simulation_index,pushback,init_ageing_date,init_nye,pushback_T,r0
ARG,20,2018,FALSE,TRUE,TRUE,FALSE,2,ARGA180521,INF_A,2183,05,21,0.668419898213887,0.08811541880915291,884.501579717823,5.98847159404569e-4,2,84,NA,NA,FALSE,2.5938364870684745
ARG,20,2018,FALSE,TRUE,TRUE,FALSE,2,ARGB180514,INF_B,6129,05,14,0.6251036949165153,0.09328463395462418,659.3024487387992,3.8495583052482435e-4,2,77,NA,NA,FALSE,2.7460016703591608
ARG,21,2015,TRUE,TRUE,FALSE,TRUE,1,ARGA150601,INF_A,9147,06,01,0.6121206141872036,0.07911558619672028,2882.558019812852,3.1804502363628676e-4,2,105,NA,NA,FALSE,2.328910160630681
ARG,22,2017,FALSE,TRUE,TRUE,TRUE,2,ARGA170327,INF_A,2178,03,27,0.6580894095764593,0.07790580689666711,461.898996956626,6.270502195785752e-4,2,49,NA,NA,FALSE,2.2932981221000066
ARG,22,2017,FALSE,TRUE,TRUE,TRUE,2,ARGB170424,INF_B,5751,04,24,0.6209094651954783,0.09007650616837122,3442.3899851817264,3.453844348672036e-4,2,189,NA,NA,FALSE,2.651564635165761
ARG,23,2016,FALSE,FALSE,TRUE,TRUE,2,ARGA160307,INF_A,8835,03,07,0.6537666276457104,0.0954139768966609,213.66719499545437,8.820768809464437e-4,2,42,NA,NA,FALSE,2.8086827254024223
ARG,23,2016,FALSE,FALSE,TRUE,TRUE,2,ARGB160314,INF_B,9888,03,14,0.6376389583753517,0.06979279352084165,1547.3100907944363,4.423110189794427e-4,2,NA,81.6972271646868,NA,FALSE,2.054476921466903
ARG,24,2017,FALSE,TRUE,FALSE,TRUE,2,ARGA170327,INF_A,7990,03,27,0.7242106235861975,0.07070405171588119,471.70895504772426,6.321462925287147e-4,2,49,NA,NA,FALSE,2.0813014521492468
ARG,24,2017,FALSE,TRUE,FALSE,TRUE,2,ARGB170424,INF_B,5247,04,24,0.6000898978688365,0.09378270167372432,3100.565491321278,3.336248855155792e-4,2,175,NA,NA,FALSE,2.7606631931697265
ARG,25,2013,FALSE,TRUE,TRUE,FALSE,2,ARGA130506,INF_A,9630,05,06,0.6505706418725962,0.09219752532874984,3540.8814591275104,0.0011088485373593,2,91,NA,NA,FALSE,2.714000664663358
